Time_String,Elapsed_Sec,Ign1_X,Ign1_Y,Ign2_X,Ign2_Y,Ign3_X,Ign3_Y
18:25:13.00,1340.0,,,,,525590.904,3377190.692
18:25:14.00,1341.0,,,,,525589.782,3377189.976
18:25:15.00,1342.0,,,,,525588.660,3377189.259
18:25:16.00,1343.0,,,,,525587.538,3377188.543
18:25:17.00,1344.0,,,,,525586.417,3377187.827
18:25:18.00,1345.0,,,,,525585.295,3377187.111
18:25:19.00,1346.0,,,,,525584.173,3377186.394
18:25:20.00,1347.0,,,,,525583.051,3377185.678
18:25:21.00,1348.0,,,,,525581.930,3377184.962
18:25:22.00,1349.0,,,,,525580.808,3377184.246
18:25:23.00,1350.0,,,,,525579.686,3377183.529
18:25:24.00,1351.0,,,,,525578.564,3377182.813
18:25:25.00,1352.0,,,,,525577.443,3377182.097
18:25:26.00,1353.0,,,,,525576.321,3377181.381
18:25:27.00,1354.0,,,,,525575.199,3377180.664
18:25:28.00,1355.0,,,,,525574.077,3377179.948
18:25:29.00,1356.0,,,,,525572.955,3377179.232
18:25:30.00,1357.0,,,,,525571.834,3377178.516
18:25:31.00,1358.0,,,,,525570.712,3377177.800
18:25:32.00,1359.0,,,,,525569.590,3377177.083
18:25:33.00,1360.0,,,,,525568.468,3377176.367
18:25:34.00,1361.0,,,,,525567.347,3377175.651
18:25:35.00,1362.0,,,,,525566.225,3377174.935
18:25:36.00,1363.0,,,,,525565.103,3377174.218
18:25:37.00,1364.0,,,,,525563.981,3377173.502
18:25:38.00,1365.0,,,,,525562.860,3377172.786
18:25:39.00,1366.0,,,,,525561.738,3377172.070
18:25:40.00,1367.0,,,,,525560.616,3377171.353
18:25:41.00,1368.0,,,,,525559.494,3377170.637
18:25:42.00,1369.0,,,,,525558.372,3377169.921
18:25:43.00,1370.0,,,,,525557.251,3377169.205
18:25:44.00,1371.0,,,,,525556.129,3377168.488
18:25:45.00,1372.0,,,,,525555.007,3377167.772
18:25:46.00,1373.0,,,,,525553.885,3377167.056
18:25:47.00,1374.0,,,,,525552.757,3377166.350
18:25:48.00,1375.0,,,,,525551.622,3377165.655
18:25:49.00,1376.0,,,,,525550.487,3377164.960
18:25:50.00,1377.0,,,,,525549.352,3377164.265
18:25:51.00,1378.0,,,,,525548.217,3377163.569
18:25:52.00,1379.0,,,,,525547.082,3377162.874
18:25:53.00,1380.0,,,,,525545.947,3377162.179
18:25:54.00,1381.0,,,,,525544.812,3377161.484
18:25:55.00,1382.0,,,,,525543.677,3377160.789
18:25:56.00,1383.0,,,,,525542.543,3377160.093
18:25:57.00,1384.0,,,,,525541.408,3377159.398
18:25:58.00,1385.0,,,,,525540.273,3377158.703
18:25:59.00,1386.0,,,,,525539.138,3377158.008
18:26:00.00,1387.0,,,,,525538.003,3377157.313
18:26:01.00,1388.0,,,,,525536.868,3377156.618
18:26:02.00,1389.0,,,,,525535.733,3377155.922
18:26:03.00,1390.0,,,,,525534.598,3377155.227
18:26:04.00,1391.0,,,,,525533.463,3377154.532
18:26:05.00,1392.0,,,,,525532.328,3377153.837
18:26:06.00,1393.0,,,,,525531.193,3377153.142
18:26:07.00,1394.0,,,,,525530.058,3377152.446
18:26:08.00,1395.0,,,,,525528.923,3377151.751
18:26:09.00,1396.0,,,,,525527.788,3377151.056
18:26:10.00,1397.0,,,,,525526.653,3377150.361
18:26:11.00,1398.0,,,,,525525.518,3377149.666
18:26:12.00,1399.0,,,,,525524.384,3377148.970
18:26:13.00,1400.0,,,,,525523.249,3377148.275
18:26:14.00,1401.0,,,,,525522.114,3377147.580
18:26:15.00,1402.0,,,,,525520.979,3377146.885
18:26:16.00,1403.0,,,,,525519.844,3377146.190
18:26:17.00,1404.0,,,,,525518.709,3377145.494
18:26:18.00,1405.0,,,,,525517.574,3377144.799
18:26:19.00,1406.0,,,,,525516.439,3377144.104
18:26:20.00,1407.0,,,,,525515.304,3377143.409
18:26:21.00,1408.0,,,,,525514.169,3377142.714
18:26:22.00,1409.0,,,,,525513.034,3377142.019
18:26:23.00,1410.0,,,,,525511.899,3377141.323
18:26:24.00,1411.0,,,,,525510.764,3377140.628
18:26:25.00,1412.0,,,,,525509.629,3377139.933
18:26:26.00,1413.0,,,,,525508.494,3377139.238
18:26:27.00,1414.0,,,,,525507.359,3377138.543
18:26:28.00,1415.0,,,,,525506.225,3377137.847
18:26:29.00,1416.0,,,,,525505.090,3377137.152
18:26:30.00,1417.0,,,,,525503.955,3377136.457
18:26:31.00,1418.0,,,,,525502.820,3377135.762
18:26:32.00,1419.0,,,,,525501.685,3377135.067
18:26:33.00,1420.0,,,,,525500.550,3377134.371
18:26:34.00,1421.0,,,,,525499.415,3377133.676
18:26:35.00,1422.0,,,,,525498.280,3377132.981
18:26:36.00,1423.0,,,,,525497.145,3377132.286
18:26:37.00,1424.0,,,,,525496.010,3377131.591
18:26:38.00,1425.0,,,,,525494.875,3377130.895
18:26:39.00,1426.0,,,,,525493.740,3377130.200
18:26:40.00,1427.0,,,,,525492.605,3377129.505
18:26:41.00,1428.0,,,,,525491.470,3377128.810
18:26:42.00,1429.0,,,,,525490.335,3377128.115
18:26:43.00,1430.0,,,,,525489.200,3377127.420
18:26:44.00,1431.0,,,,,525488.066,3377126.724
18:26:45.00,1432.0,,,,,525486.931,3377126.029
18:26:46.00,1433.0,,,,,525485.796,3377125.334
18:26:47.00,1434.0,,,,,525484.661,3377124.639
18:26:48.00,1435.0,,,,,525483.526,3377123.944
18:26:49.00,1436.0,,,,,525482.391,3377123.248
18:26:50.00,1437.0,,,,,525481.256,3377122.553
18:26:51.00,1438.0,,,,,525480.121,3377121.858
18:26:52.00,1439.0,,,,,525478.986,3377121.163
18:26:53.00,1440.0,,,,,525477.851,3377120.468
18:26:54.00,1441.0,,,,,525476.716,3377119.772
18:26:55.00,1442.0,,,,,525475.581,3377119.077
18:26:56.00,1443.0,,,,,525474.446,3377118.382
18:26:57.00,1444.0,,,,,525473.311,3377117.687
18:26:58.00,1445.0,,,,,525472.176,3377116.992
18:26:59.00,1446.0,,,,,525471.041,3377116.296
18:27:00.00,1447.0,,,,,525469.907,3377115.601
18:27:01.00,1448.0,,,,,525468.772,3377114.906
18:27:02.00,1449.0,,,,,525467.637,3377114.211
18:27:03.00,1450.0,,,,,525466.502,3377113.516
18:27:04.00,1451.0,,,,,525465.367,3377112.821
18:27:05.00,1452.0,,,,,525464.232,3377112.125
18:27:06.00,1453.0,,,,,525463.097,3377111.430
18:27:07.00,1454.0,,,,,525461.962,3377110.735
18:27:08.00,1455.0,,,,,525460.827,3377110.040
18:27:09.00,1456.0,,,,,525459.692,3377109.345
18:27:10.00,1457.0,,,,,525458.557,3377108.649
18:27:11.00,1458.0,,,,,525457.422,3377107.954
18:27:12.00,1459.0,,,,,525456.287,3377107.259
18:27:13.00,1460.0,,,,,525455.152,3377106.564
18:27:14.00,1461.0,,,,,525454.017,3377105.869
18:27:15.00,1462.0,,,,,525452.882,3377105.173
18:27:16.00,1463.0,,,,,525451.748,3377104.478
18:27:17.00,1464.0,,,,,525450.613,3377103.783
18:27:18.00,1465.0,,,,,525449.478,3377103.088
18:27:19.00,1466.0,,,,,525448.343,3377102.393
18:27:20.00,1467.0,,,,,525447.208,3377101.697
18:27:21.00,1468.0,,,,,525446.073,3377101.002
18:27:22.00,1469.0,,,,,525444.938,3377100.307
18:27:23.00,1470.0,,,,,525443.803,3377099.612
18:27:24.00,1471.0,,,,,525442.668,3377098.917
18:27:25.00,1472.0,,,,,525441.533,3377098.222
18:27:26.00,1473.0,,,,,525440.398,3377097.526
18:27:27.00,1474.0,,,,,525439.263,3377096.831
18:27:28.00,1475.0,,,,,525438.128,3377096.136
18:27:29.00,1476.0,,,,,525436.993,3377095.441
18:27:30.00,1477.0,,,,,525435.858,3377094.746
18:27:31.00,1478.0,,,,,525434.723,3377094.050
18:27:32.00,1479.0,,,,,525433.589,3377093.355
18:27:33.00,1480.0,,,,,525432.454,3377092.660
18:27:34.00,1481.0,,,,,525431.319,3377091.965
18:27:35.00,1482.0,,,,,525430.184,3377091.270
18:27:36.00,1483.0,,,,,525429.049,3377090.574
